2016-09-15 17:12:24.0898	EyeTracking AOI	{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/VirtualAssistantHelp","definition":{"name":{"en-US":"VirtualAssistantHelp"}}}
2016-09-15 15:12:24.0910	EyeTracking Fixation	Started	1522	1179	-63609549144091
2016-09-15 17:12:24.2188	EyeTracking AOI	{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/VirtualAssistantHelp","definition":{"name":{"en-US":"VirtualAssistantHelp"}}}
2016-09-15 15:12:24.1820	EyeTracking Fixation	Ended	1521	1180	91
2016-09-15 17:12:24.2368	EyeTracking AOI	{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/VirtualAssistantHelp","definition":{"name":{"en-US":"VirtualAssistantHelp"}}}
2016-09-15 15:12:24.4150	EyeTracking Fixation	Started	1819	223	-63609549144415
2016-09-15 17:12:24.5538	EyeTracking AOI	NULL
2016-09-15 15:12:24.6330	EyeTracking Fixation	Ended	1813	239	218
2016-09-15 17:12:24.6889	EyeTracking AOI	NULL
2016-09-15 15:12:25.8990	EyeTracking Fixation	Started	732	563	-63609549145899
2016-09-15 17:12:26.0410	EyeTracking AOI	NULL
2016-09-15 15:12:26.0300	EyeTracking Fixation	Ended	730	578	131
2016-09-15 17:12:26.0900	EyeTracking AOI	NULL
2016-09-15 17:12:26.1660	GAME Move	(0.6, 0.0, -0.5)
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.0053507172692519	=	0.0280775973346351	*	0.190568915334202	(none)	2016-09-15 15:12:19.6200
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.00401913125901462	=	0.0285378858155308	*	0.140834933778708	(none)	2016-09-15 15:12:19.8170
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.00219514812285113	=	0.0177978212612988	*	0.123338024953901	(none)	2016-09-15 15:12:20.0200
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.00412127992480384	=	0.0154963788568205	*	0.265951159485878	(none)	2016-09-15 15:12:20.3030
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.00397248664519034	=	0.0154963788568205	*	0.256349349863883	(none)	2016-09-15 15:12:20.3030
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	-0.00218248637509908	=	0.0251624369556293	*	-0.0867358904444595	(none)	2016-09-15 15:12:21.6200
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	-0.00226041306684685	=	0.0256227254365249	*	-0.0882190722624945	(none)	2016-09-15 15:12:21.8510
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.00608934369290784	=	0.017490962274035	*	0.348142291859343	(none)	2016-09-15 15:12:22.0700
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.0107990457005344	=	0.0179512507549306	*	0.601576227080905	(none)	2016-09-15 15:12:22.2180
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.0127438029695958	=	0.022860994551151	*	0.557447443552019	(none)	2016-09-15 15:12:22.3510
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.00870377074574417	=	0.0383573734079715	*	0.226912584789639	(none)	2016-09-15 15:12:22.6330
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	-0.0225541355638872	=	0.0225541355638872	*	-1	(http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/VirtualAssistantHelp)	2016-09-15 15:12:23.0030
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	0.00293752727350743	=	0.020099263665777	*	0.146150989526504	(none)	2016-09-15 15:12:23.3680
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	-0.022860994551151	=	0.022860994551151	*	-1	(http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/VirtualAssistantHelp)	2016-09-15 15:12:23.8840
2016-09-15 17:12:26.1660	IDEAL PATH Gaze Factor	-0.0139620839205016	=	0.0139620839205016	*	-1	(http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/VirtualAssistantHelp)	2016-09-15 15:12:24.0910
2016-09-15 17:12:26.1670	IDEAL PATH Gaze Factor	0.00382636401040985	=	0.0334476296117511	*	0.114398660079204	(none)	2016-09-15 15:12:24.4150
2016-09-15 17:12:26.1670	IDEAL PATH Gaze Factor	0.00214537670793726	=	0.0200961800107194	*	0.106755448388346	(none)	2016-09-15 15:12:25.8990
2016-09-15 17:12:26.1670	IDEAL PATH moveDistanceFactor	-0.451591980056463
2016-09-15 17:12:26.1670	IDEAL PATH eyeMovementsFactor	0.00308388084426282
2016-09-15 17:12:26.1670	IDEAL PATH SCORE	-0.337923014831282
2016-09-15 17:12:26.1680	TargetDistance	0.421564310789108
2016-09-15 17:12:26.1680	GAME DoubleClick	(578.0, 66.0, 0.0)
2016-09-15 15:12:26.1320	EyeTracking Fixation	Started	723	566	-63609549146132
2016-09-15 17:12:26.2740	EyeTracking AOI	NULL
2016-09-15 15:12:26.2640	EyeTracking Fixation	Ended	735	589	132
2016-09-15 17:12:26.3290	EyeTracking AOI	NULL
2016-09-15 15:12:26.2810	EyeTracking Fixation	Started	738	600	-63609549146281
2016-09-15 17:12:26.4200	EyeTracking AOI	NULL
2016-09-15 15:12:26.3980	EyeTracking Fixation	Ended	736	588	117
2016-09-15 17:12:26.4570	EyeTracking AOI	NULL
2016-09-15 15:12:27.0980	EyeTracking Fixation	Started	319	565	-63609549147098
2016-09-15 17:12:27.2391	EyeTracking AOI	NULL
2016-09-15 15:12:27.3150	EyeTracking Fixation	Ended	331	573	217
2016-09-15 17:12:27.3751	EyeTracking AOI	NULL
2016-09-15 15:12:27.3970	EyeTracking Fixation	Started	278	899	-63609549147397
2016-09-15 17:12:27.5361	EyeTracking AOI	NULL
2016-09-15 15:12:27.5140	EyeTracking Fixation	Ended	285	900	117
2016-09-15 17:12:27.5741	EyeTracking AOI	NULL
2016-09-15 15:12:27.7480	EyeTracking Fixation	Started	719	854	-63609549147748
2016-09-15 17:12:27.8982	EyeTracking AOI	NULL
2016-09-15 15:12:27.8650	EyeTracking Fixation	Ended	724	844	117
2016-09-15 17:12:27.9252	EyeTracking AOI	NULL
2016-09-15 15:12:28.0310	EyeTracking Fixation	Started	1579	746	-63609549148031
2016-09-15 17:12:28.1722	EyeTracking AOI	NULL
2016-09-15 15:12:28.1790	EyeTracking Fixation	Ended	1567	744	148
2016-09-15 17:12:28.2422	EyeTracking AOI	NULL
2016-09-15 15:12:28.5970	EyeTracking Fixation	Started	1322	422	-63609549148597
2016-09-15 15:12:28.6960	EyeTracking Fixation	Ended	1324	430	99
2016-09-15 17:12:28.7423	EyeTracking AOI	NULL
2016-09-15 17:12:28.7613	EyeTracking AOI	NULL
2016-09-15 15:12:28.7950	EyeTracking Fixation	Started	1679	415	-63609549148795
2016-09-15 17:12:28.9563	EyeTracking AOI	NULL
2016-09-15 15:12:28.9630	EyeTracking Fixation	Ended	1681	402	168
2016-09-15 17:12:29.0253	EyeTracking AOI	NULL
2016-09-15 15:12:30.0450	EyeTracking Fixation	Started	1001	856	-63609549150045
2016-09-15 15:12:30.1460	EyeTracking Fixation	Ended	999	863	101
2016-09-15 17:12:30.1984	EyeTracking AOI	NULL
2016-09-15 17:12:30.2104	EyeTracking AOI	NULL
2016-09-15 15:12:30.1780	EyeTracking Fixation	Started	1004	856	-63609549150178
2016-09-15 15:12:30.2800	EyeTracking Fixation	Ended	998	860	102
2016-09-15 17:12:30.3414	EyeTracking AOI	NULL
2016-09-15 17:12:30.3424	EyeTracking AOI	NULL
2016-09-15 15:12:30.7950	EyeTracking Fixation	Started	600	649	-63609549150795
2016-09-15 17:12:30.9285	EyeTracking AOI	NULL
2016-09-15 15:12:30.8960	EyeTracking Fixation	Ended	599	639	101
2016-09-15 17:12:30.9545	EyeTracking AOI	NULL
2016-09-15 15:12:30.9100	EyeTracking Fixation	Started	604	661	-63609549150910
2016-09-15 17:12:31.0445	EyeTracking AOI	NULL
2016-09-15 15:12:31.0120	EyeTracking Fixation	Ended	601	647	102
2016-09-15 17:12:31.0635	EyeTracking AOI	NULL
2016-09-15 15:12:31.3630	EyeTracking Fixation	Started	351	801	-63609549151363
2016-09-15 17:12:31.4965	EyeTracking AOI	NULL
2016-09-15 15:12:31.4610	EyeTracking Fixation	Ended	348	786	98
2016-09-15 17:12:31.5115	EyeTracking AOI	NULL
2016-09-15 17:12:31.7536	GAME Move	(0.6, 0.0, -0.6)
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00179893332551224	=	0.0236323726624652	*	0.0761215706609707	(none)	2016-09-15 15:12:26.1320
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.0015987011781192	=	0.0209468757690032	*	0.0763217004649891	(none)	2016-09-15 15:12:26.2810
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	-0.00922908768568074	=	0.0388501883920829	*	-0.237555802626725	(none)	2016-09-15 15:12:27.0980
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	-0.00371898831094683	=	0.0209468757690032	*	-0.177543818560767	(none)	2016-09-15 15:12:27.3970
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00372689366089218	=	0.0209468757690032	*	0.177921218514465	(none)	2016-09-15 15:12:27.7480
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.0158166654666057	=	0.0264969026821579	*	0.596925069180107	(none)	2016-09-15 15:12:28.0310
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00487205970032811	=	0.0177242794968489	*	0.274880550218941	(none)	2016-09-15 15:12:28.5970
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00500075210829612	=	0.0177242794968489	*	0.282141347928144	(none)	2016-09-15 15:12:28.5970
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00871947774734055	=	0.0300775652067739	*	0.28989972051916	(none)	2016-09-15 15:12:28.7950
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00727175692893613	=	0.0180823457493105	*	0.402146769548051	(none)	2016-09-15 15:12:30.0450
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00730048615788789	=	0.0180823457493105	*	0.403735569438842	(none)	2016-09-15 15:12:30.0450
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00738540193281684	=	0.0182613788755413	*	0.40442739746825	(none)	2016-09-15 15:12:30.1780
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	0.00733457950943925	=	0.0182613788755413	*	0.40164434238112	(none)	2016-09-15 15:12:30.1780
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	-2.18688813276911E-05	=	0.0180823457493105	*	-0.0012094051087661	(none)	2016-09-15 15:12:30.7950
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	6.95662687139432E-05	=	0.0182613788755413	*	0.00380947513263186	(none)	2016-09-15 15:12:30.9100
2016-09-15 17:12:31.7536	IDEAL PATH Gaze Factor	-0.00265480515897316	=	0.0175452463706181	*	-0.15131193389333	(none)	2016-09-15 15:12:31.3630
2016-09-15 17:12:31.7536	IDEAL PATH moveDistanceFactor	-0.437396091974586
2016-09-15 17:12:31.7536	IDEAL PATH eyeMovementsFactor	0.0552705239479597
2016-09-15 17:12:31.7536	IDEAL PATH SCORE	-0.31422943799395
2016-09-15 17:12:31.7546	TargetDistance	0.487724304199219
2016-09-15 17:12:31.7546	GAME DoubleClick	(649.0, 174.0, 0.0)
2016-09-15 15:12:32.2950	EyeTracking Fixation	Started	718	691	-63609549152295
2016-09-15 17:12:32.4306	EyeTracking AOI	NULL
2016-09-15 15:12:32.3960	EyeTracking Fixation	Ended	721	675	101
2016-09-15 17:12:32.4616	EyeTracking AOI	NULL
2016-09-15 15:12:32.6630	EyeTracking Fixation	Started	803	374	-63609549152663
2016-09-15 17:12:32.7957	EyeTracking AOI	NULL
2016-09-15 15:12:32.7780	EyeTracking Fixation	Ended	801	375	115
2016-09-15 17:12:32.8297	EyeTracking AOI	NULL
2016-09-15 15:12:32.7940	EyeTracking Fixation	Started	781	407	-63609549152794
2016-09-15 17:12:32.9297	EyeTracking AOI	NULL
2016-09-15 15:12:33.0770	EyeTracking Fixation	Ended	775	421	283
2016-09-15 17:12:33.1307	EyeTracking AOI	NULL
2016-09-15 15:12:33.2260	EyeTracking Fixation	Started	203	178	-63609549153226
2016-09-15 17:12:33.3637	EyeTracking AOI	NULL
2016-09-15 15:12:33.3910	EyeTracking Fixation	Ended	193	160	165
2016-09-15 17:12:33.4477	EyeTracking AOI	NULL
2016-09-15 17:12:33.4957	GAME HELP	VirtualAssistant2D activated	In this mission you have to find a tank of type T42. The sensor took a shot from Karlsruhe (Germany)
2016-09-15 15:12:33.4430	EyeTracking Fixation	Started	810	414	-63609549153443
2016-09-15 17:12:33.5837	EyeTracking AOI	NULL
2016-09-15 15:12:33.6100	EyeTracking Fixation	Ended	816	417	167
2016-09-15 17:12:33.6638	EyeTracking AOI	NULL
2016-09-15 15:12:33.6430	EyeTracking Fixation	Started	813	420	-63609549153643
2016-09-15 17:12:33.7848	EyeTracking AOI	NULL
2016-09-15 15:12:33.8250	EyeTracking Fixation	Ended	815	421	182
2016-09-15 17:12:33.8848	EyeTracking AOI	NULL
2016-09-15 15:12:33.8920	EyeTracking Fixation	Started	1398	908	-63609549153892
2016-09-15 17:12:34.0308	EyeTracking AOI	NULL
2016-09-15 15:12:33.9920	EyeTracking Fixation	Ended	1393	906	100
2016-09-15 17:12:34.0488	EyeTracking AOI	NULL
2016-09-15 17:12:34.1738	GAME HELP	User requested help
2016-09-15 17:12:34.1788	GAME HELP	VirtualAssistant2D activated	Your target is 4.84km away and in cardinal direction NORTH-EAST
2016-09-15 15:12:34.1400	EyeTracking Fixation	Started	1506	956	-63609549154140
2016-09-15 17:12:34.2828	EyeTracking AOI	NULL
2016-09-15 15:12:34.2740	EyeTracking Fixation	Ended	1493	956	134
2016-09-15 17:12:34.3338	EyeTracking AOI	NULL
2016-09-15 15:12:34.5080	EyeTracking Fixation	Started	1513	875	-63609549154508
2016-09-15 17:12:34.6479	EyeTracking AOI	NULL
2016-09-15 15:12:34.6410	EyeTracking Fixation	Ended	1504	890	133
2016-09-15 17:12:34.6999	EyeTracking AOI	NULL
2016-09-15 15:12:34.8090	EyeTracking Fixation	Started	1556	901	-63609549154809
2016-09-15 15:12:34.9080	EyeTracking Fixation	Ended	1565	902	99
2016-09-15 17:12:34.9649	EyeTracking AOI	NULL
2016-09-15 17:12:34.9659	EyeTracking AOI	NULL
2016-09-15 15:12:35.9070	EyeTracking Fixation	Started	333	70	-63609549155907
2016-09-15 17:12:36.0490	EyeTracking AOI	NULL
2016-09-15 15:12:36.0240	EyeTracking Fixation	Ended	321	70	117
2016-09-15 17:12:36.0840	EyeTracking AOI	NULL
2016-09-15 15:12:36.0400	EyeTracking Fixation	Started	308	68	-63609549156040
2016-09-15 17:12:36.1810	EyeTracking AOI	NULL
2016-09-15 15:12:36.1580	EyeTracking Fixation	Ended	306	74	118
2016-09-15 17:12:36.2150	EyeTracking AOI	NULL
2016-09-15 15:12:36.1910	EyeTracking Fixation	Started	131	152	-63609549156191
2016-09-15 17:12:36.3490	EyeTracking AOI	NULL
2016-09-15 15:12:36.6090	EyeTracking Fixation	Ended	125	164	418
2016-09-15 17:12:36.6661	EyeTracking AOI	NULL
2016-09-15 15:12:36.6250	EyeTracking Fixation	Started	109	165	-63609549156625
2016-09-15 17:12:36.7651	EyeTracking AOI	NULL
2016-09-15 15:12:36.8560	EyeTracking Fixation	Ended	117	163	231
2016-09-15 17:12:36.9161	EyeTracking AOI	NULL
2016-09-15 15:12:36.9100	EyeTracking Fixation	Started	31	96	-63609549156910
2016-09-15 17:12:37.0501	EyeTracking AOI	NULL
2016-09-15 15:12:37.0750	EyeTracking Fixation	Ended	39	116	165
2016-09-15 17:12:37.1481	EyeTracking AOI	NULL
2016-09-15 15:12:37.0910	EyeTracking Fixation	Started	-27	64	-63609549157091
2016-09-15 17:12:37.2321	EyeTracking AOI	{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/OutOfGameWindow","definition":{"name":{"en-US":"OutOfGameWindow"}}}
2016-09-15 15:12:37.3060	EyeTracking Fixation	Ended	-4	66	215
2016-09-15 17:12:37.3711	EyeTracking AOI	{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/OutOfGameWindow","definition":{"name":{"en-US":"OutOfGameWindow"}}}
2016-09-15 15:12:37.3250	EyeTracking Fixation	Started	-2	79	-63609549157325
2016-09-15 17:12:37.4661	EyeTracking AOI	{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/OutOfGameWindow","definition":{"name":{"en-US":"OutOfGameWindow"}}}
2016-09-15 17:12:37.6132	GAME Move	(0.5, 0.0, -0.5)
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	0.00157157421625185	=	0.0172396553448103	*	0.0911604196730617	(none)	2016-09-15 15:12:32.2950
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.000355275585851232	=	0.0196293105411207	*	-0.0180992391509105	(none)	2016-09-15 15:12:32.6630
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.000292279709429371	=	0.0483051728968448	*	-0.00605069171480932	(none)	2016-09-15 15:12:32.7940
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.0154809194443191	=	0.0281637933850862	*	-0.549674514105647	(none)	2016-09-15 15:12:33.2260
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	0.000500891683231737	=	0.0285051726988448	*	0.0175719575013147	(none)	2016-09-15 15:12:33.4430
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	0.0006035144023691	=	0.0310655175520345	*	0.0194271478451379	(none)	2016-09-15 15:12:33.6430
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	0.011596373796375	=	0.017068965687931	*	0.679383508549349	(none)	2016-09-15 15:12:33.8920
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	0.0174409173230016	=	0.0228724140218276	*	0.762530675876951	(none)	2016-09-15 15:12:34.1400
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	0.0161583152739817	=	0.0227017243649483	*	0.711765988090767	(none)	2016-09-15 15:12:34.5080
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	0.0123735597542706	=	0.0168982760310517	*	0.732237994664859	(none)	2016-09-15 15:12:34.8090
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	0.01240849292089	=	0.0168982760310517	*	0.734305256825521	(none)	2016-09-15 15:12:34.8090
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.0102137711968477	=	0.0199706898548793	*	-0.511438076053854	(none)	2016-09-15 15:12:35.9070
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.010455328127226	=	0.0201413795117586	*	-0.519096922885652	(none)	2016-09-15 15:12:36.0400
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.0425533333324605	=	0.0713482765755517	*	-0.596417115799569	(none)	2016-09-15 15:12:36.1910
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.0237647286084553	=	0.0394293107391207	*	-0.602717322798052	(none)	2016-09-15 15:12:36.6250
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.0192356309001286	=	0.0281637933850862	*	-0.682991479063845	(none)	2016-09-15 15:12:36.9100
2016-09-15 17:12:37.6132	IDEAL PATH Gaze Factor	-0.0366982762290517	=	0.0366982762290517	*	-1	(http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/OutOfGameWindow)	2016-09-15 15:12:37.0910
2016-09-15 17:12:37.6142	IDEAL PATH moveDistanceFactor	0.0847222098343695
2016-09-15 17:12:37.6142	IDEAL PATH eyeMovementsFactor	-0.086395903763398
2016-09-15 17:12:37.6142	IDEAL PATH SCORE	0.0419426814349276
2016-09-15 17:12:37.6152	TargetDistance	0.474985420703888
2016-09-15 17:12:37.6152	GAME DoubleClick	(0.0, 1096.0, 0.0)
2016-09-15 15:12:37.6740	EyeTracking Fixation	Ended	-3	73	349
2016-09-15 17:12:37.7472	EyeTracking AOI	{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/OutOfGameWindow","definition":{"name":{"en-US":"OutOfGameWindow"}}}
2016-09-15 15:12:37.7240	EyeTracking Fixation	Started	15	81	-63609549157724
2016-09-15 17:12:37.8692	EyeTracking AOI	NULL
2016-09-15 15:12:37.8390	EyeTracking Fixation	Ended	15	79	115
2016-09-15 17:12:37.9022	EyeTracking AOI	NULL
2016-09-15 15:12:38.9900	EyeTracking Fixation	Started	411	445	-63609549158990
2016-09-15 17:12:39.1363	EyeTracking AOI	NULL
2016-09-15 15:12:39.1070	EyeTracking Fixation	Ended	430	452	117
2016-09-15 17:12:39.1703	EyeTracking AOI	NULL
2016-09-15 15:12:39.1240	EyeTracking Fixation	Started	453	453	-63609549159124
2016-09-15 17:12:39.2683	EyeTracking AOI	NULL
2016-09-15 15:12:39.2230	EyeTracking Fixation	Ended	453	460	99
2016-09-15 17:12:39.2863	EyeTracking AOI	NULL
2016-09-15 15:12:39.4710	EyeTracking Fixation	Started	466	442	-63609549159471
2016-09-15 17:12:39.6184	EyeTracking AOI	NULL
2016-09-15 15:12:39.8060	EyeTracking Fixation	Ended	478	445	335
2016-09-15 17:12:39.8704	EyeTracking AOI	NULL
2016-09-15 15:12:39.9060	EyeTracking Fixation	Started	315	744	-63609549159906
2016-09-15 17:12:40.0524	EyeTracking AOI	NULL
2016-09-15 15:12:40.0380	EyeTracking Fixation	Ended	315	729	132
2016-09-15 17:12:40.1004	GAME Move	(0.5, 0.0, -0.4)
2016-09-15 17:12:40.1004	IDEAL PATH Gaze Factor	-0.140428613074306	=	0.140428613074306	*	-1	(http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/OutOfGameWindow)	2016-09-15 15:12:37.3250
2016-09-15 17:12:40.1004	IDEAL PATH Gaze Factor	-0.0440739422012729	=	0.0462730386921066	*	-0.952475641259131	(none)	2016-09-15 15:12:37.7240
2016-09-15 17:12:40.1014	IDEAL PATH Gaze Factor	-0.0222448664826068	=	0.0470588500281106	*	-0.472703146577505	(none)	2016-09-15 15:12:38.9900
2016-09-15 17:12:40.1014	IDEAL PATH Gaze Factor	-0.0179734413504335	=	0.0398190269468628	*	-0.451378216108056	(none)	2016-09-15 15:12:39.1240
2016-09-15 17:12:40.1014	IDEAL PATH Gaze Factor	-0.0589888352921754	=	0.134741151789889	*	-0.43779375868896	(none)	2016-09-15 15:12:39.4710
2016-09-15 17:12:40.1014	IDEAL PATH moveDistanceFactor	-0.0808695654753676
2016-09-15 17:12:40.1014	IDEAL PATH eyeMovementsFactor	-0.283709698400795
2016-09-15 17:12:40.1014	IDEAL PATH SCORE	-0.131579598706724
2016-09-15 17:12:40.1014	TargetDistance	0.491232961416245
2016-09-15 17:12:40.1024	GAME DoubleClick	(499.0, 742.0, 0.0)
2016-09-15 17:12:40.1034	EyeTracking AOI	NULL
2016-09-15 17:12:40.1854	GAME HELP	VirtualAssistant2D deactivated
2016-09-15 15:12:40.1720	EyeTracking Fixation	Started	546	601	-63609549160172
2016-09-15 17:12:40.3204	EyeTracking AOI	NULL
2016-09-15 15:12:40.2890	EyeTracking Fixation	Ended	546	600	117
2016-09-15 17:12:40.3664	EyeTracking AOI	NULL
2016-09-15 15:12:40.6390	EyeTracking Fixation	Started	557	851	-63609549160639
2016-09-15 17:12:40.7875	EyeTracking AOI	NULL
2016-09-15 15:12:40.7900	EyeTracking Fixation	Ended	572	859	151
2016-09-15 17:12:40.8535	EyeTracking AOI	NULL
2016-09-15 15:12:41.1060	EyeTracking Fixation	Started	278	164	-63609549161106
2016-09-15 17:12:41.2535	EyeTracking AOI	NULL
2016-09-15 15:12:41.2720	EyeTracking Fixation	Ended	268	162	166
